id,name,status,link,urlname,description,created,city,country,localized_country_name,localized_location,state,join_mode,visibility,lat,lon,members,who,timezone,approved,key_photo.id,key_photo.highres_link,key_photo.photo_link,key_photo.thumb_link,key_photo.type,key_photo.base_url,next_event.id,next_event.name,next_event.yes_rsvp_count,next_event.time,next_event.utc_offset,category.id,category.name,category.shortname,category.sort_name,meta_category.id,meta_category.shortname,meta_category.name,meta_category.sort_name,meta_category.photo.id,meta_category.photo.highres_link,meta_category.photo.photo_link,meta_category.photo.thumb_link,meta_category.photo.type,meta_category.photo.base_url,group_photo.id,group_photo.highres_link,group_photo.photo_link,group_photo.thumb_link,group_photo.type,group_photo.base_url,events_url
25936773,"R-Ladies Portland, Maine",active,https://www.meetup.com/rladies-portland-maine/,rladies-portland-maine,"<p>R is a programming language and environment for statistical computing and graphics.</p>
<p><span>R-Ladies Portland, Maine is part of a worldwide organization to promote gender diversity in the R community. We aspire to encourage and support women in Portland interested in learning or sharing their knowledge of R.</span><br></p>
<p>Email: portland@rladies.org</p>
<p>Twitter: <a href=""https://twitter.com/RLadiesPortland"">RLadiesPortland</a>&nbsp;</p>",1505499802e3,Portland,US,USA,"Portland, ME",ME,open,public,43.66,-70.26,17,R-Ladies,US/Eastern,TRUE,464548127,https://secure.meetupstatic.com/photos/event/6/d/d/f/highres_464548127.jpeg,https://secure.meetupstatic.com/photos/event/6/d/d/f/600_464548127.jpeg,https://secure.meetupstatic.com/photos/event/6/d/d/f/thumb_464548127.jpeg,event,https://secure.meetupstatic.com,,,,,,2,Career & Business,career-business,Career & Business,522,career-business,Career & Business,Career & Business,450131927,https://secure.meetupstatic.com/photos/event/2/e/9/7/highres_450131927.jpeg,https://secure.meetupstatic.com/photos/event/2/e/9/7/600_450131927.jpeg,https://secure.meetupstatic.com/photos/event/2/e/9/7/thumb_450131927.jpeg,event,https://secure.meetupstatic.com,464548127,https://secure.meetupstatic.com/photos/event/6/d/d/f/highres_464548127.jpeg,https://secure.meetupstatic.com/photos/event/6/d/d/f/600_464548127.jpeg,https://secure.meetupstatic.com/photos/event/6/d/d/f/thumb_464548127.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-portland-maine/events
26251610,R-Ladies Sarasota,active,https://www.meetup.com/rladies-sarasota/,rladies-sarasota,"<p>R-Ladies Sarasota is part of a worldwide organization to promote gender diversity in the R community. We're Sarasota's R programming community for women! We are aiming to bring together women at all R proficiency levels living in/or near Sarasota.&nbsp;</p>
<p>Leadership and mentoring roles are reserved for women and nonbinary people, and men are welcome to attend meetings as guests. The priority of this meetup is the development and support of its female members, and we therefore reserve the right to guard this interest through whatever measures we deem appropriate. R-Ladies is emphatically queer and trans friendly. R-Ladies is dedicated to providing a harassment-free experience for everyone. We do not tolerate harassment of participants in any form.</p>
<p>Find us on Twitter: <a href=""https://twitter.com/RLadiesSarasota"" class=""linkified"">https://twitter.com/RLadiesSarasota</a></p>
<p>R-Ladies Sarasota,Florida is a local chapter of R-Ladies Global. More information on R- Ladies can be found at:</p>
<p>Github: <a href=""https://github.com/rladies"" class=""linkified"">https://github.com/rladies</a></p>
<p>Twitter: <a href=""https://twitter.com/rladies-sarasota"" class=""linkified"">https://twitter.com/rladies-sarasota</a> &nbsp;</p>
<p>Website: <a href=""https://rladies.org/"" class=""linkified"">https://rladies.org/</a></p>
<br>",1507904309e3,Sarasota,US,USA,"Sarasota, FL",FL,open,public,27.41,-82.52,16,R Ladies,US/Eastern,TRUE,465760951,https://secure.meetupstatic.com/photos/event/9/f/f/7/highres_465760951.jpeg,https://secure.meetupstatic.com/photos/event/9/f/f/7/600_465760951.jpeg,https://secure.meetupstatic.com/photos/event/9/f/f/7/thumb_465760951.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,465760951,https://secure.meetupstatic.com/photos/event/9/f/f/7/highres_465760951.jpeg,https://secure.meetupstatic.com/photos/event/9/f/f/7/600_465760951.jpeg,https://secure.meetupstatic.com/photos/event/9/f/f/7/thumb_465760951.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-sarasota/events
26439137,R-Ladies Leuven,active,https://www.meetup.com/rladies-leuven/,rladies-leuven,"<p>R-Ladies Leuven is part of a world-wide organization to promote gender diversity in the R community, R-Ladies Global. We are a network of women R practitioners in Leuven. Our goals are to provide a supportive and encouraging network for R users who identify as female and to promote learning and collaboration in the R community. We are emphatically LGBTQ friendly and open to any women interested in programming in R, from experts to novices. Join us!</p>
<p>Community Policies &amp; Code of Conduct: the leadership, mentoring &amp; teaching roles within this Community are held exclusively by females (male speakers may be allowed/invited as one-off guests in exceptional circumstances at the leadership team's discretion). Due to unexpected demand, we have opened learning participation to all genders, dependent on initial and on-going vetting by the leadership team. However, the stated priority of the R-Ladies communities is the development &amp; support specifically of those identifying as female, and we therefore reserve the right to guard this interest through whatever measures the leadership team deem appropriate. Anyone involved with R-Ladies is expected to fully respect each other, the mandate of this community, and the goodwill on which R-Ladies is founded, or face expulsion/a penalty of any form, at the discretion of the leadership team. Photos, Films and all other media/recordings: photographs and/or video/other media will be taken at events held by this community. By taking part in an R-Ladies event you grant the community organizers full rights to use the images resulting from the photography/video filming/media, and any reproductions or adaptations of the images for publicity, fundraising or other purposes to help achieve the community’s aims. This might include (but is not limited to), the right to use them in their printed and online publicity, social media, press releases and funding applications. If you do not wish to be recorded in these media please inform a community organizer.</p>",1509377392e3,Leuven,BE,Belgium,"Leuven, Belgium","",open,public,50.88,4.7,21,R-Ladies,Europe/Brussels,TRUE,465774158,https://secure.meetupstatic.com/photos/event/d/3/8/e/highres_465774158.jpeg,https://secure.meetupstatic.com/photos/event/d/3/8/e/600_465774158.jpeg,https://secure.meetupstatic.com/photos/event/d/3/8/e/thumb_465774158.jpeg,event,https://secure.meetupstatic.com,245433768,Kick-off Meeting,9,1512837e6,3600000,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,465774158,https://secure.meetupstatic.com/photos/event/d/3/8/e/highres_465774158.jpeg,https://secure.meetupstatic.com/photos/event/d/3/8/e/600_465774158.jpeg,https://secure.meetupstatic.com/photos/event/d/3/8/e/thumb_465774158.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-leuven/events
25925303,R-Ladies Montreal,active,https://www.meetup.com/rladies-montreal/,rladies-montreal,"<p>R-Ladies Montreal is part of a worldwide organization to promote gender diversity in the R community. We seek to support women as they learn to use R, or expand their R toolkit, by hosting demos, workshops, and coding sessions. For more information, please contact us at montreal@rladies.org.</p>",1505415381e3,Montréal,CA,Canada,"Montréal, QC",QC,open,public,45.65,-73.5,23,Members,Canada/Eastern,TRUE,464648667,https://secure.meetupstatic.com/photos/event/2/1/d/b/highres_464648667.jpeg,https://secure.meetupstatic.com/photos/event/2/1/d/b/600_464648667.jpeg,https://secure.meetupstatic.com/photos/event/2/1/d/b/thumb_464648667.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,464648783,https://secure.meetupstatic.com/photos/event/2/2/4/f/highres_464648783.jpeg,https://secure.meetupstatic.com/photos/event/2/2/4/f/600_464648783.jpeg,https://secure.meetupstatic.com/photos/event/2/2/4/f/thumb_464648783.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-montreal/events
26653882,R-Ladies Auckland,active,https://www.meetup.com/rladies-auckland/,rladies-auckland,"<p>A local chapter of R-Ladies Global, R-Ladies Auckland exists to promote diversity in the R community worldwide. We are pro-actively inclusive of queer, trans, and all minority identities, with additional sensitivity to intersectional identities - our priority is to provide a safe community space for anyone identifying as a minority gender who is interested in and/or working with R. As a founding principle, there is no cost or charge to participate in any of our R-Ladies communities around the world.</p>
<p>R-Ladies Auckland welcomes members of all R proficiency levels, whether you're a new or aspiring R user, or an experienced R programmer interested in mentoring, networking &amp; expert upskilling.&nbsp;</p>
<p>@RLadiesALK (twitter) |&nbsp;auckland [at] rladies.org (email)&nbsp;| <a href=""https://github.com/R-LadiesAKL"">https://github.com/R-LadiesAKL</a></p>
<p><br></p>
<p><span>PS Community Policies &amp; Code of Conduct:&nbsp;</span><br></p>
<p><i>the leadership, mentoring &amp; teaching roles within this Community are held exclusively by minority genders (majority gender speakers may be allowed/invited as one-off guests in exceptional circumstances at the leadership team's discretion). R-Ladies Auckland have opened learning participation to all genders, dependent on initial and on-going vetting by the leadership team. However, the stated priority of the R-Ladies communities is the development &amp; support specifically of those identifying as a minority gender, and we therefore reserve the right to guard this interest through whatever measures the leadership team deem appropriate. Anyone involved with R-Ladies Auckland is expected to fully respect each other, the mandate of this community, and the goodwill on which R-Ladies is founded, or face expulsion/a penalty of any form, at the discretion of the leadership team.&nbsp;</i><br></p>
<p>Full community guidelines are found here:&nbsp;</p>
<p><a href=""https://github.com/rladies/starter-kit/wiki.."">https://github.com/rl...</a></p>
<p>PPS Photos, Films and all other media/recordings:&nbsp;</p>
<p><i>photographs and/or video/other media will be taken at events held by this community. By taking part in an R-Ladies Auckland event you grant the community organisers full rights to use the images resulting from the photography/video filming/media, and any reproductions or adaptations of the images for publicity, fundraising or other purposes to help achieve the community’s aims. This might include (but is not limited to), the right to use them in their printed and online publicity, social media, press releases and funding applications. If you do not wish to be recorded in these media please inform a community organiser.&nbsp;</i></p>
<p><i><br></i></p>
<p><i>We are part of Global&nbsp;<a href=""http://www.r-ladies.com/"">R-Ladies</a>&nbsp;group:</i><br></p>
<a href=""http://twitter.com/RLadiesGlobal"">@RLadiesGlobal</a>&nbsp;| info [at] rladies.org (email) |&nbsp;
<a href=""http://rladies.org/"">rladies.org</a>&nbsp;(website) | github.com/rladies&nbsp;
<br>
<p><br></p>",151119739e4,Auckland,NZ,New Zealand,"Auckland, New Zealand","",approval,public,-36.85,174.76,30,Members,Pacific/Auckland,TRUE,,,,,,,245261565,R-Ladies Launch with Hadley Wickham,8,15126228e5,46800000,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,466318901,https://secure.meetupstatic.com/photos/event/e/6/1/5/highres_466318901.jpeg,https://secure.meetupstatic.com/photos/event/e/6/1/5/600_466318901.jpeg,https://secure.meetupstatic.com/photos/event/e/6/1/5/thumb_466318901.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-auckland/events
26229746,R-Ladies Philly,active,https://www.meetup.com/rladies-philly/,rladies-philly,"<p>Mission : R-Ladies is a worldwide organization whose mission is to promote gender diversity in the R community</p>
<p>We have started a group for women in Philadelphia interested in the R programming language to get together and learn about R!&nbsp;</p>
<p>The structure will be driven by members and their interests and needs.&nbsp;</p>",1507729015e3,Philadelphia,US,USA,"Philadelphia, PA",PA,open,public,40.12,-75.01,26,R-Ladies,US/Eastern,TRUE,465344154,https://secure.meetupstatic.com/photos/event/a/c/7/a/highres_465344154.jpeg,https://secure.meetupstatic.com/photos/event/a/c/7/a/600_465344154.jpeg,https://secure.meetupstatic.com/photos/event/a/c/7/a/thumb_465344154.jpeg,event,https://secure.meetupstatic.com,244909485,"New year, new R meetup!",12,15156252e5,-18000000,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,465344154,https://secure.meetupstatic.com/photos/event/a/c/7/a/highres_465344154.jpeg,https://secure.meetupstatic.com/photos/event/a/c/7/a/600_465344154.jpeg,https://secure.meetupstatic.com/photos/event/a/c/7/a/thumb_465344154.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-philly/events
26048182,R-Ladies Natal,active,https://www.meetup.com/rladies-natal/,rladies-natal,"<p>R-Ladies Natal é parte de uma organização mundial para promover a Diversidade de Género na comunidad R.&nbsp;<span>Nossa meta é criar uma atmósfera amigavel para as mulheres interessadas em programar no R em Natal. Não importa se você nunca uso o R ou se você é uma experta que tem o R como ferramenta principal de trabalho. O objetivo é promover R, intercambiar conhecimento e criar uma rede de mulheres.</span></p>
<p>Esta é uma iniciativa social. Todos os eventos serão gratuitos.</p>
<p>¡Faça parte deste Meetup e fique por dentro dos próximos eventos! ¡Esperamos por você!</p>
<p>Você pode nós encontrar en&nbsp;<a href=""https://github.com/rladies"">GitHub</a>, Twitter (twitter.com/RLadiesNatal)&nbsp;&nbsp;e Facebook (R-Ladies Natal)&nbsp;</p>
<p>E-Mail:&nbsp;natal@rladies.org</p>
<p>Para mais detalhes sobre a iniciativa R-Ladies Global visitá<a href=""https://rladies.org/"">&nbsp;rladies.org</a>.</p>
<br>
<p>Política e Código de Conducta de R-Ladies:</p>
<p>Na comunidade R-Ladies a responsabilidade como presentadoras e orientadoras são exclusivamente para pessoas que se identifiquem com o género femenino. Porem a asistencia as reuniões encontrase aberta para pessonas de todos os géneros.</p>
<p>Sempre será nossa prioridade da participação feminina, ja que este grupo nasceu com a intenção de motivar e apoiar as mulheres em trabalhos STEM (Science, Technology, Engineering &amp; Math) na comunidade do R. As organizadoras de R-Ladies têm a responsabilidade e o direito de tomar as ações oportunas para salvaguardar os intereses da comunidade.</p>
<p><a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct#spanish"">Código de conducta completo.</a>&nbsp;Também <a href=""https://wiki.r-consortium.org/view/R_Consortium_and_the_R_Community_Code_of_Conduct"">código de conducta del R Consortium y del resto de la Comunidad R.</a>&nbsp;</p>",1506352885e3,Natal,BR,Brazil,"Natal, Brazil","",open,public,-5.8,-35.22,28,R Ladies,America/Fortaleza,TRUE,464834680,https://secure.meetupstatic.com/photos/event/3/9/5/8/highres_464834680.jpeg,https://secure.meetupstatic.com/photos/event/3/9/5/8/600_464834680.jpeg,https://secure.meetupstatic.com/photos/event/3/9/5/8/thumb_464834680.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,464834680,https://secure.meetupstatic.com/photos/event/3/9/5/8/highres_464834680.jpeg,https://secure.meetupstatic.com/photos/event/3/9/5/8/600_464834680.jpeg,https://secure.meetupstatic.com/photos/event/3/9/5/8/thumb_464834680.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-natal/events
25168374,R-Ladies Montenegro,active,https://www.meetup.com/meetup-group-qhbcjAoe/,meetup-group-qhbcjAoe,<p>R-Ladies is a world-wide organization to promote gender diversity in the R community</p>,1501165477e3,HN,ME,Montenegro,"HN, Montenegro","",open,public,42.46,18.53,28,Members,Europe/Podgorica,TRUE,463459810,https://secure.meetupstatic.com/photos/event/4/d/6/2/highres_463459810.jpeg,https://secure.meetupstatic.com/photos/event/4/d/6/2/600_463459810.jpeg,https://secure.meetupstatic.com/photos/event/4/d/6/2/thumb_463459810.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,463459810,https://secure.meetupstatic.com/photos/event/4/d/6/2/highres_463459810.jpeg,https://secure.meetupstatic.com/photos/event/4/d/6/2/600_463459810.jpeg,https://secure.meetupstatic.com/photos/event/4/d/6/2/thumb_463459810.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/meetup-group-qhbcjAoe/events
26537030,R-Ladies Seattle,active,https://www.meetup.com/rladies-seattle/,rladies-seattle,"<p>A local chapter of R-Ladies Global, R-Ladies Seattle exists to promote diversity in the R community, both in the US and worldwide. We are pro-actively inclusive of queer, trans, and all minority identities, with additional sensitivity to intersectional identities (which many lead R-Ladies are) - our priority is to provide a safe community space for anyone identifying as a minority gender who is interested in and/or working with R. As a founding principle, there is no cost or charge to participate in any of our R-Ladies communities around the world.</p>
<p>R-Ladies Seattle welcomes members of all R proficiency levels, whether you're a new or aspiring R user, or an experienced R programmer interested in mentoring, networking &amp; expert upskilling. Our non-profit, civil society community is designed to develop our members' R skills &amp; knowledge through social, collaborative learning &amp; sharing. Supporting minority identity access to STEM skills &amp; careers, the Free Software Movement, and contributing to the global R community!&nbsp;</p>
<p>@RLadiesSeattle (<a href=""https://twitter.com/RLadiesSeattle"" class=""linkified"">https://twitter.com/RLadiesSeattle</a>)</p>
<p>@RLadiesGlobal | info [at] rladies.org (email) | rladies.org (website) | github.com/rladies</p>
<p>PS Community Policies &amp; Code of Conduct: the leadership, mentoring &amp; teaching roles within this Community are held exclusively by minority genders (majority gender speakers may be allowed/invited as one-off guests in exceptional circumstances at the leadership team's discretion). Due to unexpected demand, we have opened learning participation to all genders, dependent on initial and on-going vetting by the leadership team. However, the stated priority of the R-Ladies communities is the development &amp; support specifically of those identifying as a minority gender, and we, therefore, reserve the right to guard this interest through whatever measures the leadership team deem appropriate. Anyone involved with R-Ladies Seattle is expected to fully respect each other, the mandate of this community, and the goodwill on which R-Ladies is founded, or face expulsion/a penalty of any form, at the discretion of the leadership team. Full community guidelines are found here: <a href=""https://github.com/rladies/starter-kit/wiki"" class=""linkified"">https://github.com/rladies/starter-kit/wiki</a>...</p>
<p>PPS Photos, Films and all other media/recordings: photographs and/or video/other media will be taken at events held by this community. By taking part in an R-Ladies Seattle event you grant the community organizers full rights to use the images resulting from the photography/video filming/media, and any reproductions or adaptations of the images for publicity, fundraising or other purposes to help achieve the community’s aims. This might include (but is not limited to), the right to use them in their printed and online publicity, social media, press releases and funding applications. If you do not wish to be recorded in these media please inform a community organizer.</p>",1510161305e3,Seattle,US,USA,"Seattle, WA",WA,open,public,47.61,-122.33,31,R-Ladies,US/Pacific,TRUE,466005353,https://secure.meetupstatic.com/photos/event/b/1/2/9/highres_466005353.jpeg,https://secure.meetupstatic.com/photos/event/b/1/2/9/600_466005353.jpeg,https://secure.meetupstatic.com/photos/event/b/1/2/9/thumb_466005353.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,466005353,https://secure.meetupstatic.com/photos/event/b/1/2/9/highres_466005353.jpeg,https://secure.meetupstatic.com/photos/event/b/1/2/9/600_466005353.jpeg,https://secure.meetupstatic.com/photos/event/b/1/2/9/thumb_466005353.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-seattle/events
26434176,R-Ladies Porto Alegre,active,https://www.meetup.com/rladies-porto-alegre/,rladies-porto-alegre,"<p>R-Ladies Porto Alegre faz parte de uma organização mundial para promover a diversidade de gênero na comunidade R, R-Ladies Global. Somos uma rede de mulheres praticantes de R em Porto Alegre. Nossos objetivos são fornecer uma rede solidária e encorajadora para usuárias de R que se identifiquem como mulheres e promovam a aprendizagem e a colaboração na comunidade R. Nós somos enfaticamente amigáveis ​​a comunidade LGBTQ e abertos a todas as mulheres interessadas em programar em R, de novatos a especialistas. Junte-se a nós!</p>
<p>Políticas e Código de Conduta da Comunidade: atividades de liderança, orientação e ensino dentro desta Comunidade são realizados exclusivamente por mulheres (speakers do gênero masculino podem ser permitidos/convidados como convidados únicos em circunstâncias excepcionais, a critério da equipe organizadora). Diante de demanda inesperada, é possível abrirmos participação de aprendizado para todos os gêneros, mediante verificação inicial e contínua da equipe organizadora. No entanto, a prioridade das comunidades R-Ladies é o desenvolvimento e apoio específico daqueles que se identificam como mulheres, e, portanto, reservamos o direito de proteger esse interesse por qualquer medida que a equipe de liderança considere apropriada. Todas as pessoas envolvidas com a R-Ladies devem se respeitar plenamente, o mandato desta comunidade e a boa vontade em que a R-Ladies é fundada, ou enfrentar a expulsão/penalidade de qualquer forma, a critério da equipe organizadora. Fotos, filmes e todas as outras mídias/gravações: fotografias e/ou vídeo/outros meios de comunicação serão realizados em eventos realizados por esta comunidade. Ao participar de um evento R-Ladies, você concede as organizadoras da comunidade direitos completos para usar as imagens resultantes da fotografia/video filmagem/mídia e quaisquer reproduções ou adaptações das imagens para divulgação, captação de recursos ou outros fins para ajudar a alcançar os objetivos da comunidade. Isso pode incluir (mas não está limitado a), o direito de usá-los em sua publicidade impressa e on-line, mídias sociais, comunicados de imprensa e aplicativos de financiamento. Se você não deseja ser gravado nesses meios, informe uma organizadora da comunidade. <br></p>
<p>Para verificar o Código de Conduta da comunidade:&nbsp;</p>
<p><a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct#portuguese"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct#portuguese</a></p>
<p><a href=""https://wiki.r-consortium.org/view/R_Consortium_and_the_R_Community_Code_of_Conduct"">https://wiki.r-consortium.org/view/R_Consortium_and_the_R_Community_Code_of_Conduct</a> <br></p>
<p>R-Ladies Global:&nbsp;<a href=""https://rladies.org/"">https://rladies.org/</a></p>
<p>Facebook R-Ladies Porto Alegre:&nbsp;<a href=""https://www.facebook.com/RLadiesPortoAlegre/"" class=""linkified"">https://www.facebook.com/RLadiesPortoAlegre...</a></p>
<p>==================================================================================================</p>
<p>R-Ladies Porto Alegre is part of a world-wide organization to promote gender diversity in the R community, R-Ladies Global. We are a network of women R practitioners in Porto Alegre. Our goals are to provide a supportive and encouraging network for R users who identify as female and to promote learning and collaboration in the R community. We are emphatically LGBTQ friendly and open to any women interested in programming in R, from experts to novices. Join us!</p>
<p>Community Policies &amp; Code of Conduct: the leadership, mentoring &amp; teaching roles within this Community are held exclusively by females (male speakers may be allowed/invited as one-off guests in exceptional circumstances at the leadership team's discretion). Due to unexpected demand, we have opened learning participation to all genders, dependent on initial and on-going vetting by the leadership team. However, the stated priority of the R-Ladies communities is the development &amp; support specifically of those identifying as female, and we therefore reserve the right to guard this interest through whatever measures the leadership team deem appropriate. Anyone involved with R-Ladies is expected to fully respect each other, the mandate of this community, and the goodwill on which R-Ladies is founded, or face expulsion/a penalty of any form, at the discretion of the leadership team. Photos, Films and all other media/recordings: photographs and/or video/other media will be taken at events held by this community. By taking part in an R-Ladies event you grant the community organizers full rights to use the images resulting from the photography/video filming/media, and any reproductions or adaptations of the images for publicity, fundraising or other purposes to help achieve the community’s aims. This might include (but is not limited to), the right to use them in their printed and online publicity, social media, press releases and funding applications. If you do not wish to be recorded in these media please inform a community organizer.</p>",1509331639e3,Porto Alegre,BR,Brazil,"Porto Alegre, Brazil","",open,public,-30.04,-51.22,34,R-Ladies,America/Sao_Paulo,TRUE,465755759,https://secure.meetupstatic.com/photos/event/8/b/a/f/highres_465755759.jpeg,https://secure.meetupstatic.com/photos/event/8/b/a/f/600_465755759.jpeg,https://secure.meetupstatic.com/photos/event/8/b/a/f/thumb_465755759.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,465755759,https://secure.meetupstatic.com/photos/event/8/b/a/f/highres_465755759.jpeg,https://secure.meetupstatic.com/photos/event/8/b/a/f/600_465755759.jpeg,https://secure.meetupstatic.com/photos/event/8/b/a/f/thumb_465755759.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-porto-alegre/events
26276685,R Ladies Chennai,active,https://www.meetup.com/RLadiesChennai/,RLadiesChennai,"<p>This is a local chapter of <a href=""http://rladies.org"" class=""linkified"">http://rladies.org</a>, a world-wide organization to promote gender diversity in the R community.</p>",1508102894e3,Chennai,IN,India,"Chennai, India","",approval,public,13.09,80.27,44,Members,Asia/Calcutta,TRUE,,,,,,,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,,,,,,,https://api.meetup.com/RLadiesChennai/events
25492745,R-Ladies Brussels,active,https://www.meetup.com/R-Ladies-Brussels/,R-Ladies-Brussels,"<p>R-Ladies Brussels is part of R-Ladies Global, a worldwide organization aiming to promote Gender Diversity in the R community. More details can be found in <a href=""https://rladies.org"" class=""linkified"">https://rladies.org</a>&nbsp;</p>
<p>Our goal is to make R programming language more popular, especially among women. You may be an R expert, a novice or even never have used it before: anyone interested in R is encouraged to participate. The objectives are to promote R, to share knowledge and to develop a network among women.&nbsp;</p>
<p>The nature of the events will be determined by the needs of our members and will be free of charge. We are emphatically LGBT friendly.</p>",1502796907e3,Brussels,BE,Belgium,"Brussels, Belgium","",open,public,50.83,4.33,48,Members,Europe/Brussels,TRUE,463737822,https://secure.meetupstatic.com/photos/event/e/1/d/e/highres_463737822.jpeg,https://secure.meetupstatic.com/photos/event/e/1/d/e/600_463737822.jpeg,https://secure.meetupstatic.com/photos/event/e/1/d/e/thumb_463737822.jpeg,event,https://secure.meetupstatic.com,245104057,Building Shiny apps,16,15126696e5,3600000,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,463737873,https://secure.meetupstatic.com/photos/event/e/2/1/1/highres_463737873.jpeg,https://secure.meetupstatic.com/photos/event/e/2/1/1/600_463737873.jpeg,https://secure.meetupstatic.com/photos/event/e/2/1/1/thumb_463737873.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/R-Ladies-Brussels/events
